branch,id_branch_base,date,hour,event_type,id_event,event,Placa,speed,time,lat,lon,name,odometer,id_truck,month,day_period,day_hour,region,state,city,road,odometer2,km_ran,base_speed
Fly Down,10101,2020-02-27,13:19:12,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,ORS1834,67,00:00:08,-3.788605,-38.51728,Nick Cannon,36159.6,SOR2845,2020-02,Afternoon,13,Região Nordeste,Ceará,Fortaleza,Avenida Alberto Craveiro,36159.6,0.0,60/80
Fly Down,10101,2020-02-27,13:19:49,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORS1834,53,00:00:04,-3.793747,-38.51793,Nick Cannon,36159.6,SOR2845,2020-02,Afternoon,13,Região Nordeste,Ceará,Fortaleza,Avenida Alberto Craveiro,36159.7,0.1,40/60
Fly Down,10101,2020-02-27,13:20:59,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,ORS1834,62,00:00:03,-3.800409,-38.51946,Nick Cannon,36159.7,SOR2845,2020-02,Afternoon,13,Região Nordeste,Ceará,Fortaleza,Avenida Alberto Craveiro,36159.8,0.1,60/80
Fly Down,10101,2020-02-27,13:22:35,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORS1834,42,00:00:01,-3.808034,-38.52447,Nick Cannon,36159.8,SOR2845,2020-02,Afternoon,13,Região Nordeste,Ceará,Fortaleza,Avenida Deputado Paulino Rocha,36381.2,221.4,40/60
Green Line ,10111,2019-08-14,09:33:56,TELEMETRY,236,ABRUPT BRAKE,PMP5407,0,00:00:00,-9.669638,-35.73542,Robert Carmine,14617.8,PPM6418,2019-08,Morning,9,Região Nordeste,Alagoas,Maceió,Avenida Duque de Caxias,14654.3,36.5,0/20
Green Line ,10111,2019-08-16,13:41:42,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMP5407,46,00:00:07,-9.590214,-35.7276,Robert Carmine,14654.3,PPM6418,2019-08,Afternoon,13,Região Nordeste,Alagoas,Maceió,Avenida Menino Marcelo,14749.7,95.4,40/60
Green Line ,10111,2019-07-06,10:44:54,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMP5407,62,00:00:02,-9.780068,-36.10623,Robert Carmine,14254.1,PPM6418,2019-07,Morning,10,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,14262.6,8.5,60/80
Green Line ,10111,2019-07-06,16:25:30,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMP5407,69,00:00:02,-9.910723,-36.3291,Robert Carmine,14262.6,PPM6418,2019-07,Afternoon,16,Região Nordeste,Alagoas,Teotônio Vilela,Rodovia Governador Mário Covas,14286.2,23.6,60/80
Green Line ,10111,2019-07-03,10:09:00,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMM4401,41,00:00:01,-9.565855,-35.96889,Robert Carmine,12509.3,MPM5412,2019-07,Morning,10,Região Nordeste,Alagoas,Pilar,Rodovia Governador Mário Covas,12704.0,194.7,40/60
Green Line ,10111,2019-07-18,10:45:33,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMP5407,61,00:00:02,-9.767123,-36.08307,Robert Carmine,14348.8,PPM6418,2019-07,Morning,10,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,14513.2,164.4,60/80
Green Line ,10111,2020-01-04,15:37:11,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMP5407,80,00:00:01,-9.58842,-36.48478,Robert Carmine,16001.1,PPM6418,2020-01,Afternoon,15,Região Nordeste,Alagoas,Belém,BR-316,0.0,0.0,60/80
Green Line ,10111,2020-01-17,11:50:05,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POD8231,41,00:00:01,-8.942134,-35.65739,Robert Carmine,12770.8,DPO9242,2020-01,Morning,11,Região Nordeste,Alagoas,Novo Lino,Rodovia Governador Mário Covas,13093.1,322.3,40/60
Green Line ,10111,2019-10-12,14:07:11,TELEMETRY,236,ABRUPT BRAKE,POD8231,0,00:00:00,-9.388596,-36.16698,Robert Carmine,11031.2,DPO9242,2019-10,Afternoon,14,Região Nordeste,Alagoas,Cajueiro,AL-440;AL-210,11679.1,647.9,0/20
Green Line ,10111,2019-10-21,09:49:35,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNV6281,78,00:00:01,-9.373116,-35.82841,Robert Carmine,12498.1,VPN7292,2019-10,Morning,9,Região Nordeste,Alagoas,Messias,Rodovia Governador Mário Covas,12958.5,460.4,60/80
Fast Up,10102,2019-11-24,11:36:05,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNZ5831,54,00:00:03,-2.551826,-44.30715,Chris Carmack,13011.4,ZPN6842,2019-11,Morning,11,Região Nordeste,Maranhão,São Luís,Avenida dos Portugueses,13921.7,910.3,40/60
Fast Up,10102,2019-07-24,14:32:03,TELEMETRY,237,DOWNHILL WITHOUT GEAR,ORR2723,0,00:00:11,-2.641618,-44.30962,Chris Carmack,33162.9,ROR3734,2019-07,Afternoon,14,Região Nordeste,Maranhão,São Luís,Avenida Engenheiro Emiliano Macieira,33261.9,99.0,0/20
Fast Up,10102,2019-08-18,13:45:17,TELEMETRY,236,ABRUPT BRAKE,PMP5647,0,00:00:00,-2.550969,-44.07346,Chris Carmack,22315.2,PPM6658,2019-08,Afternoon,13,Região Nordeste,Maranhão,São José de Ribamar,Estrada de São José de Ribamar,22738.6,423.4,0/20
Fast Up,10102,2019-10-09,16:15:54,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2613,32,00:00:01,-2.506352,-44.28258,Chris Carmack,37330.1,ROR3624,2019-10,Afternoon,16,Região Nordeste,Maranhão,São Luís,Avenida Joãosinho Trinta,38740.1,1410.0,20/40
Fast Up,10102,2019-10-10,10:21:44,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNZ5831,41,00:00:01,-2.555357,-44.35677,Chris Carmack,12420.3,ZPN6842,2019-10,Morning,10,Região Nordeste,Maranhão,São Luís,Avenida Engenheiro Emiliano Macieira,12531.6,111.3,40/60
Fast Up,10102,2020-03-14,10:26:54,TELEMETRY,236,ABRUPT BRAKE,PNZ8121,0,00:00:00,-2.518788,-44.25268,Chris Carmack,14460.3,ZPN9132,2020-03,Morning,10,Região Nordeste,Maranhão,São Luís,Avenida Jerônimo de Albuquerque,0.0,0.0,0/20
Fast Up,10102,2019-08-31,00:23:30,TELEMETRY,236,ABRUPT BRAKE,ORR2613,0,00:00:00,-2.557248,-44.25736,Ryan Carnes,36718.3,ROR3624,2019-08,Mid_night,0,Região Nordeste,Maranhão,São Luís,Rua São Luís,36906.9,188.6,0/20
Fast Up,10102,2019-07-29,19:25:26,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNZ5831,32,00:00:04,-2.53698,-44.30143,Ryan Carnes,11686.7,ZPN6842,2019-07,Night,19,Região Nordeste,Maranhão,São Luís,Rua das Cajazeiras,11727.6,40.9,20/40
Fast Up,10102,2019-07-22,05:03:54,TELEMETRY,236,ABRUPT BRAKE,PNZ5831,0,00:00:00,-2.542613,-44.11051,Ryan Carnes,11586.6,ZPN6842,2019-07,Mid_night,5,Região Nordeste,Maranhão,Paço do Lumiar,MA-204,11595.7,9.1,0/20
Track Sun,10117,2020-01-24,09:59:47,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,62,00:00:03,-14.13664,-39.35818,Anthony Catanzaro,34165.4,ZPM9664,2020-01,Morning,9,Região Nordeste,Bahia,Ibirapitanga,Rodovia Governador Mário Covas,34168.4,3.0,60/80
Track Sun,10117,2020-01-24,10:30:37,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ8653,66,00:00:02,-13.95384,-39.48448,Anthony Catanzaro,34168.4,ZPM9664,2020-01,Morning,10,Região Nordeste,Bahia,Ubatã,Rodovia Governador Mário Covas,34321.2,152.8,60/80
Track Sun,10117,2020-01-30,16:23:50,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,56,00:00:02,-14.13698,-39.35794,Anthony Catanzaro,34321.2,ZPM9664,2020-01,Afternoon,16,Região Nordeste,Bahia,Ibirapitanga,Rodovia Governador Mário Covas,34364.4,43.2,40/60
Track Sun,10117,2020-02-10,07:43:32,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,66,00:00:03,-8.315007,-34.99924,Anthony Catanzaro,34596.2,ZPM9664,2020-02,Morning,7,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,34644.1,47.9,60/80
Track Sun,10117,2020-02-05,08:16:00,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,53,00:00:06,-15.6424,-39.43811,Anthony Catanzaro,34460.0,ZPM9664,2020-02,Morning,8,Região Nordeste,Bahia,São João do Paraíso,Rodovia Governador Mário Covas,34479.7,19.7,40/60
Track Sun,10117,2020-02-01,12:23:06,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,66,00:00:05,-12.58708,-38.98408,Anthony Catanzaro,34364.4,ZPM9664,2020-02,Afternoon,12,Região Nordeste,Bahia,Cachoeira,Rodovia Governador Mário Covas,34460.0,95.6,60/80
Track Sun,10117,2020-02-07,10:50:38,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ8653,61,00:00:01,-11.58878,-37.87587,Anthony Catanzaro,34535.1,ZPM9664,2020-02,Morning,10,Região Nordeste,Bahia,Rio Real,Rodovia Governador Mário Covas,34596.2,61.1,60/80
Track Sun,10117,2020-02-05,18:15:34,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,61,00:00:01,-12.58783,-38.98443,Anthony Catanzaro,34501.7,ZPM9664,2020-02,Night,18,Região Nordeste,Bahia,Cachoeira,Rodovia Governador Mário Covas,34535.1,33.4,60/80
Track Sun,10117,2020-02-05,13:47:45,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMZ8653,58,00:00:02,-14.13364,-39.35868,Anthony Catanzaro,34479.7,ZPM9664,2020-02,Afternoon,13,Região Nordeste,Bahia,Ibirapitanga,Rodovia Governador Mário Covas,34501.7,22.0,40/60
Fast Up,10102,2019-07-12,06:48:00,TELEMETRY,236,ABRUPT BRAKE,POX8321,0,00:00:00,-2.580443,-44.24191,Jim Caviezel,1540.8,XPO9332,2019-07,Morning,6,Região Nordeste,Maranhão,São Luís,Avenida Guajajaras,1551.1,10.3,0/20
Track Sun,10117,2019-08-27,19:20:09,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5267,71,00:00:01,-8.315833,-34.99916,Henry Cavill,6639.2,FPO6278,2019-08,Night,19,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,7101.6,462.4,60/80
Track Sun,10117,2019-10-17,16:47:21,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POF5267,61,00:00:02,-8.315819,-34.99915,Henry Cavill,7525.9,FPO6278,2019-10,Afternoon,16,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,7721.0,195.1,60/80
Fly Down,10101,2019-07-03,12:35:36,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,OCM9166,75,00:00:25,-7.755185,-34.93609,John Cena,55739.1,MOC10177,2019-07,Afternoon,12,Região Nordeste,Pernambuco,Igarassu,Rodovia Governador Mário Covas,56087.7,348.6,60/80
Free Road,10109,2019-07-04,09:18:15,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,71,00:00:18,-8.31792,-34.99917,Justin Chambers,39523.9,UJO51710,2019-07,Morning,9,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,39629.2,105.3,60/80
Free Road,10109,2019-07-10,13:34:26,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,70,00:00:08,-8.316111,-34.99914,Justin Chambers,39629.2,UJO51710,2019-07,Afternoon,13,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,39629.3,0.1,60/80
Free Road,10109,2019-07-10,13:34:47,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,71,00:00:19,-8.319713,-34.99914,Justin Chambers,39629.3,UJO51710,2019-07,Afternoon,13,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,39714.8,85.5,60/80
Free Road,10109,2019-07-15,10:11:24,TELEMETRY,237,DOWNHILL WITHOUT GEAR,JOU4169,0,00:00:30,-7.048332,-35.0432,Justin Chambers,39714.8,UJO51710,2019-07,Morning,10,Região Nordeste,Paraíba,Santa Rita,Rodovia Governador Mário Covas,39952.1,237.3,0/20
Free Road,10109,2019-07-30,06:20:43,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,67,00:00:01,-5.864568,-35.34364,Justin Chambers,39952.1,UJO51710,2019-07,Morning,6,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,40325.4,373.3,60/80
Free Road,10109,2019-08-22,10:28:15,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,JOU4169,68,00:00:06,-5.973244,-35.26492,Justin Chambers,40472.0,UJO51710,2019-08,Morning,10,Região Nordeste,Rio Grande do Norte,Parnamirim,Rodovia Governador Mário Covas,40637.2,165.2,60/80
Free Road,10109,2019-08-15,14:21:05,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,JOU4169,64,00:00:04,-6.27927,-35.20504,Justin Chambers,40325.4,UJO51710,2019-08,Afternoon,14,Região Nordeste,Rio Grande do Norte,Goianinha,Rodovia Governador Mário Covas,40325.4,0.0,60/80
Free Road,10109,2019-08-15,14:21:07,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,JOU4169,60,00:00:02,-6.279017,-35.20519,Justin Chambers,40325.4,UJO51710,2019-08,Afternoon,14,Região Nordeste,Rio Grande do Norte,Goianinha,Rodovia Governador Mário Covas,40325.4,0.0,40/60
Free Road,10109,2019-08-15,14:21:11,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,JOU4169,60,00:00:01,-6.278511,-35.20548,Justin Chambers,40325.4,UJO51710,2019-08,Afternoon,14,Região Nordeste,Rio Grande do Norte,Goianinha,Rodovia Governador Mário Covas,40325.4,0.0,40/60
Free Road,10109,2019-08-15,14:21:12,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,JOU4169,61,00:00:01,-6.278384,-35.20555,Justin Chambers,40325.4,UJO51710,2019-08,Afternoon,14,Região Nordeste,Rio Grande do Norte,Goianinha,Rodovia Governador Mário Covas,40325.4,0.0,60/80
Free Road,10109,2019-08-15,14:21:13,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,JOU4169,60,00:00:01,-6.278256,-35.20563,Justin Chambers,40325.4,UJO51710,2019-08,Afternoon,14,Região Nordeste,Rio Grande do Norte,Goianinha,Rodovia Governador Mário Covas,40472.0,146.6,40/60
Free Road,10109,2019-09-12,15:04:29,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,63,00:00:24,-7.161411,-34.90405,Justin Chambers,40657.8,UJO51710,2019-09,Afternoon,15,Região Nordeste,Paraíba,João Pessoa,Rodovia Governador Mário Covas,40657.8,0.0,60/80
Free Road,10109,2019-09-12,15:07:45,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,41,00:00:01,-7.16061,-34.90503,Justin Chambers,40657.8,UJO51710,2019-09,Afternoon,15,Região Nordeste,Paraíba,João Pessoa,Rodovia Governador Mário Covas,40802.0,144.2,40/60
Free Road,10109,2019-09-11,13:20:48,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,71,00:00:01,-5.86459,-35.34356,Justin Chambers,40637.2,UJO51710,2019-09,Afternoon,13,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,40657.8,20.6,60/80
Free Road,10109,2019-10-08,16:45:28,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,66,00:00:01,-5.864605,-35.3435,Justin Chambers,41084.5,UJO51710,2019-10,Afternoon,16,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,41227.4,142.9,60/80
Free Road,10109,2019-09-20,16:52:31,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,56,00:00:01,-5.864554,-35.34366,Justin Chambers,40802.0,UJO51710,2019-09,Afternoon,16,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,40808.2,6.2,40/60
Free Road,10109,2019-09-21,11:20:48,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,JOU4169,47,00:00:03,-5.892203,-35.25738,Justin Chambers,40808.2,UJO51710,2019-09,Morning,11,Região Nordeste,Rio Grande do Norte,Parnamirim,Complexo Viário Trampolim da Vitória,41084.5,276.3,40/60
Track Sun,10117,2019-10-03,16:17:58,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYO8412,68,00:00:04,-8.315514,-34.99917,David Charvet,58841.5,OHY9423,2019-10,Afternoon,16,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,59019.5,178.0,60/80
Track Sun,10117,2019-09-19,16:06:43,TELEMETRY,236,ABRUPT BRAKE,POF5267,0,00:00:00,-8.062395,-34.9169,David Charvet,7127.3,FPO6278,2019-09,Afternoon,16,Região Nordeste,Pernambuco,Recife,Avenida Engenheiro Abdias de Carvalho,7224.5,97.2,0/20
Track Sun,10117,2019-09-18,14:41:37,TELEMETRY,236,ABRUPT BRAKE,POF5267,0,00:00:00,-8.261591,-35.00261,David Charvet,7101.6,FPO6278,2019-09,Afternoon,14,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,PE-009,7127.3,25.7,0/20
Track Sun,10117,2020-02-19,11:56:41,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POD8241,64,00:00:02,-8.365386,-35.00768,David Charvet,12228.7,DPO9252,2020-02,Morning,11,Região Nordeste,Pernambuco,Ipojuca,Estrada TDR Sul,0.0,0.0,60/80
Track Sun,10117,2020-02-06,10:15:31,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,POD8231,70,00:00:01,-8.55113,-35.40998,David Charvet,13168.0,DPO9242,2020-02,Morning,10,Região Nordeste,Pernambuco,Ribeirão,Rodovia Governador Mário Covas,13168.0,0.0,60/80
Track Sun,10117,2020-02-06,10:15:32,TELEMETRY,236,ABRUPT BRAKE,POD8231,0,00:00:00,-8.551134,-35.41012,David Charvet,13168.0,DPO9242,2020-02,Morning,10,Região Nordeste,Pernambuco,Ribeirão,Rodovia Governador Mário Covas,13682.1,514.1,0/20
Track Sun,10117,2020-02-03,17:49:07,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POD8241,72,00:00:18,-8.317825,-34.99914,David Charvet,11990.2,DPO9252,2020-02,Afternoon,17,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,11992.7,2.5,60/80
Track Sun,10117,2020-02-05,07:34:02,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POD8241,66,00:00:03,-8.36517,-35.00767,David Charvet,11992.7,DPO9252,2020-02,Morning,7,Região Nordeste,Pernambuco,Ipojuca,Estrada TDR Sul,12007.9,15.2,60/80
Track Sun,10117,2020-01-21,14:39:45,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNV6281,78,00:00:01,-9.309052,-35.82452,David Charvet,14103.5,VPN7292,2020-01,Afternoon,14,Região Nordeste,Alagoas,Messias,Rodovia Governador Mário Covas,14128.7,25.2,60/80
Track Sun,10117,2020-01-30,18:09:37,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,NUS8998,65,00:00:03,-8.315902,-34.99915,Cesar Chiang,60268.9,SNU99109,2020-01,Night,18,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,60331.2,62.3,60/80
Track Sun,10117,2020-01-29,16:10:54,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POY3541,66,00:00:02,-11.4622,-37.73689,Chingy,5973.3,YPO4552,2020-01,Afternoon,16,Região Nordeste,Sergipe,Cristinápolis,N/D,6130.6,157.3,60/80
Track Sun,10117,2020-01-20,16:03:04,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POY3541,41,00:00:01,-5.864543,-35.3438,Chingy,5762.4,YPO4552,2020-01,Afternoon,16,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,5973.3,210.9,40/60
Track Sun,10117,2020-02-06,09:26:28,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,POY3541,72,00:00:02,-8.98273,-35.6742,Chingy,6130.6,YPO4552,2020-02,Morning,9,Região Nordeste,Alagoas,Novo Lino,Rodovia Governador Mário Covas,6738.1,607.5,60/80
Free Road,10109,2019-09-12,17:03:35,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PNZ4971,81,00:00:01,-7.126414,-34.84546,Zachary Chitwood ,9174.7,ZPN5982,2019-09,Afternoon,17,Região Nordeste,Paraíba,João Pessoa,Rodovia Governador Antônio Mariz,0.0,0.0,over 80
Free Road,10109,2019-09-20,08:36:13,TELEMETRY,237,DOWNHILL WITHOUT GEAR,ORR2783,0,00:00:10,-6.994108,-34.82827,Zachary Chitwood ,37922.3,ROR3794,2019-09,Morning,8,Região Nordeste,Paraíba,Cabedelo,Rua Pastor José Alves de Oliveira,39216.8,1294.5,0/20
Green Line ,10111,2019-08-06,16:42:04,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PMP5407,62,00:00:01,-9.767228,-36.08327,Hayden Christensen,14513.2,PPM6418,2019-08,Afternoon,16,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,14617.8,104.6,60/80
Green Line ,10111,2019-08-01,18:49:27,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PNV6281,60,00:00:01,-9.769454,-36.08675,Hayden Christensen,11186.4,VPN7292,2019-08,Night,18,Região Nordeste,Alagoas,São Miguel dos Campos,Rodovia Governador Mário Covas,11572.8,386.4,40/60
Green Line ,10111,2019-10-23,11:08:09,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMP5177,78,00:00:01,-9.996269,-36.00764,Hayden Christensen,24279.9,PPM6188,2019-10,Morning,11,Região Nordeste,Alagoas,Jequiá da Praia,AL-101,24335.0,55.1,60/80
Fly Down,10101,2019-10-11,10:27:10,TELEMETRY,236,ABRUPT BRAKE,OCM9166,0,00:00:00,-8.396681,-35.00421,Michael Churchill,56480.5,MOC10177,2019-10,Morning,10,Região Nordeste,Pernambuco,Ipojuca,PE-038,57024.1,543.6,0/20
Fly Down,10101,2019-11-14,10:10:39,TELEMETRY,236,ABRUPT BRAKE,OCM9166,0,00:00:00,-9.572287,-35.82721,Michael Churchill,57038.6,MOC10177,2019-11,Morning,10,Região Nordeste,Alagoas,Satuba,Avenida Santos Dumont,58160.8,1122.2,0/20
Fly Down,10101,2019-11-14,06:43:24,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,OCM9166,80,00:00:01,-8.5876,-35.50472,Michael Churchill,57024.1,MOC10177,2019-11,Morning,6,Região Nordeste,Pernambuco,Água Preta,Rodovia Governador Mário Covas,57038.6,14.5,60/80
Fly Down,10101,2019-07-23,06:11:38,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,HYM5472,61,00:00:02,-8.35305,-35.1573,Michael Churchill,74218.0,MHY6483,2019-07,Morning,6,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Rodovia Governador Mário Covas,74411.3,193.3,60/80
Fly Down,10101,2019-09-24,10:42:40,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,OCM9166,51,00:00:01,-8.046707,-34.94506,Michael Churchill,56263.8,MOC10177,2019-09,Morning,10,Região Nordeste,Pernambuco,Recife,BR-101,56480.5,216.7,40/60
Fly Down,10101,2020-03-16,16:21:01,TELEMETRY,236,ABRUPT BRAKE,PNK5745,0,00:00:00,-6.844366,-43.05011,Michael Churchill,13085.6,KPN6756,2020-03,Afternoon,16,Região Nordeste,Piauí,Floriano,Rodovia Engenheiro Alberto Tavares e Silva,0.0,0.0,0/20
Fly Down,10101,2020-03-09,16:53:19,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNK5745,67,00:00:02,-8.414644,-35.30699,Michael Churchill,12898.9,KPN6756,2020-03,Afternoon,16,Região Nordeste,Pernambuco,Frexeiras,Rodovia Governador Mário Covas,12995.4,96.5,60/80
Track Sun,10117,2019-09-26,14:43:10,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM1144,61,00:00:02,-8.315824,-34.99917,Eddie Cibrian,77054.5,MHY2155,2019-09,Afternoon,14,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,77294.0,239.5,60/80
Track Sun,10117,2019-10-08,10:34:43,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM1144,62,00:00:03,-8.317262,-34.99914,Eddie Cibrian,77294.0,MHY2155,2019-10,Morning,10,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,77328.5,34.5,60/80
Track Sun,10117,2019-07-08,14:02:33,TELEMETRY,236,ABRUPT BRAKE,HYM1144,0,00:00:00,-8.156447,-34.92364,Eddie Cibrian,75520.3,MHY2155,2019-07,Afternoon,14,Região Nordeste,Pernambuco,Jaboatão dos Guararapes,Estrada da Batalha,75529.2,8.9,0/20
Track Sun,10117,2019-09-12,06:18:32,TELEMETRY,236,ABRUPT BRAKE,HYM1144,0,00:00:00,-8.156389,-34.92367,Eddie Cibrian,76790.3,MHY2155,2019-09,Morning,6,Região Nordeste,Pernambuco,Jaboatão dos Guararapes,Estrada da Batalha,77054.5,264.2,0/20
Track Sun,10117,2019-10-23,06:55:49,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HYM1144,62,00:00:02,-8.316047,-34.99914,Eddie Cibrian,77616.0,MHY2155,2019-10,Morning,6,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,78126.8,510.8,60/80
